Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-EHDSDocument.json	24953	8	0	1	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	173	320	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSDosage.json	26310	9	0	1	0	0	0	0	0	26	0	0	1	0	0	0	0	1	0	0	0	168	285	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSEncounter.json	29756	11	0	16	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	212	414	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSEndpoint.json	15063	5	0	9	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	91	192	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json	11603	4	0	5	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	72	155	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSHumanName.json	8238	4	0	5	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	57	129	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSImagingReport.json	56008	16	0	28	0	0	0	0	0	42	0	0	0	0	0	0	0	1	0	0	0	394	568	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-EHDSImagingStudy.json	46870	14	0	23	0	0	0	0	0	42	0	0	0	0	0	0	0	1	0	0	0	284	492	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-EHDSImmunisation.json	13679	5	0	9	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	103	249	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSLaboratoryObservation.json	8837	3	0	44	0	0	0	30	0	19	0	0	0	0	0	0	0	0	0	0	0	165	383	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSLocation.json	7126	3	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	49	93	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSMedicalTestResultAndReport.json	30330	9	0	20	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	253	303	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSMedication.json	41483	13	0	15	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	267	285	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministration.json	11469	5	0	12	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	0	103	134	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationDispense.json	16347	6	0	10	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	140	145	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSMedicationPrescription.json	39102	11	0	16	0	0	0	0	0	39	0	0	1	0	1	0	0	0	0	0	0	265	242	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationUse.json	13647	26	0	9	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	113	172	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSObservation.json	64842	18	0	1	1	0	0	0	0	63	0	0	0	0	0	0	0	1	0	0	0	443	405	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-EHDSOrganisation.json	8271	4	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	57	82	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSPatient.json	16170	5	0	8	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	128	285	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSPatientSummary.json	73800	20	0	31	0	0	0	0	0	50	0	0	0	0	0	0	0	1	0	0	0	459	507	0	0	0	9	1	1
fsh-generated/resources/StructureDefinition-EHDSPregnancyHistory.json	7809	4	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	75	155	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSProcedure.json	18182	5	0	8	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	139	178	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSRelatedPerson.json	12469	4	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	94	200	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSServiceRequest.json	18874	7	0	10	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	152	258	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSSpecimen.json	25782	7	0	10	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	0	166	251	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSTelecom.json	4443	3	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	34	145	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSTravelHistory.json	6278	3	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	62	114	0	0	0	1	0	0
/input/includes/dmn2html.xslt	6208	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/dmn.css	838	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2806	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	2737	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/background.md	4010	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/knownIssues.md	1	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSDosage-notes.md	3048	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSObservation-notes.md	1964	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-patientsummary.md	1380	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/obligations.md	5442	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/authoring-process.md	5797	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/howto.md	5814	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/overview-dischargereport.md	918	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSLaboratoryObservation-notes.md	2077	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/wow.md	6198	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/changes.md	1721	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-medicalimages.md	1231	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-prescription.md	3025	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/datatypes.md	2946	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSObservation-intro.md	1135	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	305	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-medicaltestresult.md	1500	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/scope.md	2413	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-dispensation.md	1667	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	155	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/24px.svg	234	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	31271	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
